contig_id,cluster_id
k141_8188,19
k141_25734,21
k141_43187,5
k141_34433,9
k141_1761,21
k141_27892,10
k141_17052,6
k141_12667,9
k141_21249,6
k141_27893,6
k141_34436,10
k141_43188,9
k141_49657,10
k141_51785,21
k141_40970,10
k141_47459,10
k141_1763,8
k141_45300,10
k141_3886,19
k141_5869,9
k141_8199,18
k141_30112,17
k141_10270,10
k141_21254,8
k141_12676,10
k141_27900,20
k141_43192,10
k141_5870,20
k141_14912,9
k141_25741,10
k141_18811,0
k141_3891,8
k141_47463,20
k141_36616,9
k141_8202,2
k141_34443,8
k141_1771,10
k141_17066,10
k141_3894,10
k141_25743,11
k141_10277,8
k141_45306,21
k141_23588,8
k141_47466,20
k141_49666,11
k141_43197,20
k141_21260,20
k141_23589,21
k141_51797,10
k141_45307,20
k141_14919,6
k141_40986,17
k141_3898,6
k141_47469,2
k141_10280,17
k141_36623,9
k141_34451,20
k141_25745,9
k141_5878,8
k141_18819,9
k141_32251,2
k141_45311,9
k141_43198,9
k141_38852,20
k141_25747,6
k141_10282,9
k141_51803,2
k141_49670,19
k141_32253,21
k141_27919,20
k141_25748,10
k141_23598,10
k141_32254,8
k141_25749,2
k141_34459,19
k141_45316,2
k141_14929,17
k141_17071,8
k141_47481,20
k141_5885,20
k141_30124,11
k141_51806,11
k141_45318,18
k141_1788,9
k141_12691,10
k141_10287,9
k141_32256,6
k141_14931,21
k141_40998,10
k141_5886,19
k141_18832,10
k141_17074,9
k141_49678,9
k141_25754,0
k141_10288,6
k141_21275,11
k141_36636,9
k141_45322,8
k141_51808,21
k141_14932,8
k141_12695,8
k141_3916,21
k141_47486,20
k141_32257,10
k141_38868,9
k141_5887,6
k141_10289,8
k141_14933,21
k141_47488,17
k141_18837,2
k141_1795,21
k141_3920,8
k141_32260,10
k141_17076,11
k141_36638,6
k141_8215,9
k141_45330,9
k141_41002,10
k141_18838,21
k141_5890,21
k141_38873,20
k141_51816,2
k141_32261,2
k141_10292,10
k141_49686,19
k141_25766,21
k141_23618,17
k141_34479,20
k141_27938,6
k141_17080,21
k141_45334,10
k141_25768,21
k141_23619,2
k141_51820,0
k141_41008,19
k141_10296,20
k141_18843,17
k141_47497,19
k141_21290,9
k141_14945,19
k141_49694,21
k141_27943,20
k141_12705,17
k141_1807,20
k141_36649,20
k141_38878,10
k141_25771,20
k141_34485,20
k141_43233,19
k141_23620,11
k141_5902,10
k141_32272,20
k141_18847,19
k141_38880,10
k141_27945,19
k141_1812,10
k141_18849,21
k141_12707,21
k141_45345,6
k141_21297,0
k141_8223,10
k141_3936,0
k141_10312,9
k141_51832,10
k141_36657,20
k141_30159,20
k141_12709,20
k141_5909,0
k141_21298,8
k141_18851,21
k141_36659,8
k141_1818,21
k141_14954,19
k141_43242,8
k141_47510,21
k141_10313,11
k141_41020,21
k141_3940,17
k141_17099,20
k141_49704,21
k141_34496,9
k141_25787,10
k141_36662,6
k141_32283,9
k141_45353,2
k141_8226,20
k141_30165,9
k141_21303,9
k141_25789,19
k141_41024,9
k141_14958,10
k141_17100,9
k141_30166,19
k141_1822,21
k141_5916,10
k141_43247,9
k141_12716,20
k141_25793,9
k141_36670,10
k141_51834,10
k141_43248,9
k141_41030,8
k141_5918,0
k141_17104,17
k141_3949,9
k141_10324,19
k141_49710,20
k141_21309,6
k141_18862,17
k141_23645,0
k141_12720,6
k141_14966,8
k141_25795,2
k141_30177,9
k141_14967,9
k141_21313,21
k141_32299,19
k141_41034,20
k141_10325,10
k141_30179,6
k141_17110,6
k141_34515,10
k141_36680,5
k141_5919,20
k141_25797,21
k141_14969,9
k141_47528,18
k141_41038,10
k141_23649,11
k141_18869,10
k141_17114,9
k141_3961,10
k141_21319,21
k141_1844,8
k141_14973,9
k141_34522,2
k141_23652,20
k141_49721,20
k141_36690,8
k141_3963,21
k141_47533,10
k141_38920,6
k141_25804,6
k141_1848,20
k141_43262,21
k141_45382,17
k141_27981,21
k141_30187,21
k141_10332,21
k141_23654,21
k141_34525,21
k141_21328,0
k141_8250,10
k141_18875,8
k141_3965,10
k141_47535,11
k141_51855,2
k141_5934,9
k141_23657,19
k141_43263,10
k141_30188,0
k141_12739,9
k141_32316,17
k141_36698,19
k141_14975,18
k141_10336,10
k141_38926,9
k141_27988,10
k141_25807,10
k141_17121,11
k141_3969,6
k141_34526,20
k141_43266,21
k141_14976,17
k141_41053,21
k141_45391,8
k141_21335,21
k141_51860,21
k141_14977,9
k141_5940,21
k141_43269,8
k141_38930,19
k141_8258,20
k141_23665,19
k141_27993,10
k141_1859,11
k141_21337,10
k141_30192,11
k141_8260,9
k141_21341,10
k141_10339,9
k141_1861,2
k141_34536,8
k141_17129,9
k141_32326,6
k141_45397,8
k141_25820,21
k141_3974,21
k141_49741,6
k141_1862,5
k141_47548,20
k141_30198,17
k141_36714,0
k141_21343,6
k141_8263,19
k141_12749,8
k141_45398,10
k141_23674,10
k141_51870,21
k141_18876,11
k141_28001,9
k141_41067,8
k141_47549,21
k141_3978,20
k141_17137,20
k141_12752,20
k141_32333,9
k141_1868,10
k141_45403,20
k141_36719,17
k141_47551,21
k141_28003,9
k141_14993,17
k141_30208,9
k141_17139,10
k141_49749,10
k141_34546,20
k141_41071,21
k141_23681,21
k141_43285,19
k141_51878,21
k141_30210,6
k141_1873,9
k141_32337,8
k141_3983,2
k141_41072,10
k141_21354,10
k141_25833,21
k141_51880,20
k141_45411,0
k141_10352,9
k141_12761,9
k141_3985,17
k141_49755,10
k141_28011,21
k141_32339,6
k141_47554,11
k141_21356,8
k141_15000,8
k141_5962,10
k141_17146,19
k141_49756,0
k141_51884,6
k141_41073,21
k141_34555,21
k141_45417,21
k141_3988,17
k141_1883,21
k141_49757,8
k141_25839,10
k141_30219,10
k141_51885,17
k141_43297,9
k141_8285,21
k141_17147,9
k141_38968,20
k141_12767,8
k141_47559,9
k141_36738,2
k141_23694,8
k141_3990,9
k141_41077,17
k141_15003,17
k141_8287,2
k141_38970,20
k141_32344,17
k141_41081,10
k141_49763,19
k141_5970,21
k141_45425,10
k141_3991,10
k141_47561,10
k141_12774,9
k141_49766,9
k141_15011,20
k141_47562,20
k141_17159,21
k141_45428,19
k141_25848,10
k141_1894,21
k141_32349,12
k141_43309,6
k141_30237,10
k141_8294,10
k141_41087,6
k141_49770,17
k141_17163,20
k141_15015,19
k141_18907,20
k141_12781,9
k141_30239,20
k141_28036,21
k141_21376,9
k141_34576,17
k141_45435,17
k141_10374,8
k141_32355,0
k141_36751,17
k141_18910,17
k141_17167,20
k141_41091,17
k141_5980,9
k141_34580,20
k141_32356,10
k141_4007,21
k141_43317,9
k141_8306,9
k141_30242,21
k141_23719,20
k141_1911,9
k141_34582,20
k141_25862,21
k141_38996,2
k141_51909,9
k141_5982,20
k141_45443,6
k141_15027,21
k141_8308,0
k141_49784,2
k141_18918,19
k141_1914,0
k141_4014,9
k141_38999,20
k141_45446,20
k141_36763,8
k141_23725,10
k141_47582,9
k141_8311,9
k141_25866,10
k141_4015,6
k141_32367,6
k141_41099,10
k141_28051,9
k141_21389,8
k141_17176,5
k141_51914,20
k141_45447,17
k141_30252,20
k141_25868,6
k141_1918,10
k141_23727,10
k141_4016,9
k141_43327,20
k141_12798,10
k141_18922,10
k141_17178,21
k141_32370,8
k141_5987,9
k141_34592,20
k141_36769,6
k141_23730,8
k141_1920,10
k141_18923,19
k141_47589,2
k141_41105,21
k141_1921,21
k141_8314,11
k141_49792,11
k141_4021,21
k141_36772,9
k141_12802,20
k141_30260,21
k141_18924,0
k141_23731,10
k141_45454,20
k141_25873,10
k141_39010,6
k141_12803,10
k141_32378,10
k141_43335,8
k141_39011,21
k141_36775,8
k141_4025,17
k141_30262,20
k141_5989,11
k141_51924,10
k141_34605,20
k141_47596,0
k141_43336,20
k141_23736,19
k141_21400,20
k141_15040,11
k141_39014,8
k141_12806,9
k141_4027,21
k141_23737,21
k141_51928,6
k141_1933,9
k141_5992,9
k141_43339,21
k141_45466,9
k141_15042,10
k141_25882,21
k141_1934,17
k141_39018,21
k141_23738,8
k141_47599,10
k141_32388,20
k141_28063,10
k141_43343,10
k141_8328,10
k141_1935,21
k141_51933,21
k141_39019,5
k141_10410,9
k141_23741,6
k141_4033,20
k141_5996,13
k141_41124,9
k141_21407,21
k141_18944,17
k141_51935,19
k141_39021,20
k141_43346,10
k141_36788,10
k141_5999,6
k141_21408,6
k141_30281,17
k141_47603,21
k141_28070,21
k141_10414,17
k141_34623,20
k141_25890,11
k141_51939,9
k141_49815,21
k141_1945,2
k141_45483,10
k141_34625,10
k141_4042,21
k141_51941,21
k141_32398,9
k141_39030,9
k141_15062,2
k141_47607,10
k141_25895,21
k141_21414,0
k141_30290,10
k141_45486,21
k141_23753,0
k141_8341,9
k141_43355,17
k141_18949,21
k141_32399,21
k141_36800,9
k141_15066,9
k141_21415,20
k141_34632,10
k141_17214,10
k141_45489,10
k141_6011,10
k141_4046,10
k141_30299,10
k141_8347,21
k141_1956,10
k141_21419,20
k141_12839,21
k141_28088,8
k141_39034,10
k141_47620,20
k141_17220,21
k141_18957,18
k141_15078,10
k141_12843,20
k141_45496,19
k141_17222,10
k141_28092,8
k141_43369,9
k141_25911,2
k141_32407,10
k141_36809,20
k141_47623,17
k141_8351,17
k141_4058,21
k141_49821,10
k141_34639,10
k141_23769,20
k141_36810,21
k141_30302,11
k141_6026,9
k141_39040,20
k141_4061,19
k141_1962,17
k141_17226,21
k141_51957,9
k141_21430,9
k141_10444,21
k141_15079,10
k141_30306,10
k141_47625,20
k141_25916,21
k141_43376,8
k141_51958,17
k141_34642,10
k141_39044,2
k141_49828,9
k141_30310,9
k141_12856,21
k141_4064,21
k141_1967,8
k141_15080,9
k141_45510,6
k141_17235,6
k141_32418,21
k141_15084,4
k141_47633,10
k141_41167,6
k141_18970,10
k141_30314,10
k141_45513,10
k141_49831,10
k141_8367,17
k141_36825,2
k141_28106,17
k141_36826,6
k141_23790,21
k141_10458,2
k141_6042,9
k141_15086,19
k141_39054,20
k141_41170,19
k141_49833,9
k141_36827,10
k141_47638,9
k141_28109,10
k141_18972,10
k141_30316,20
k141_8370,21
k141_12864,21
k141_25932,20
k141_15088,19
k141_45519,20
k141_6045,20
k141_51971,10
k141_4077,20
k141_39056,9
k141_28111,20
k141_32428,9
k141_30318,17
k141_21453,19
k141_51972,6
k141_23795,9
k141_32429,10
k141_17249,20
k141_39059,8
k141_34665,6
k141_18975,8
k141_12866,20
k141_8377,19
k141_39060,6
k141_1985,21
k141_32433,0
k141_6050,11
k141_4084,8
k141_34667,9
k141_30325,9
k141_23796,17
k141_17253,21
k141_41182,20
k141_21460,10
k141_43403,20
k141_45530,21
k141_15094,10
k141_25943,4
k141_51978,17
k141_23797,8
k141_36838,8
k141_1989,9
k141_28121,10
k141_8385,19
k141_36839,21
k141_18980,20
k141_4090,9
k141_32441,21
k141_51981,2
k141_21462,10
k141_43409,20
k141_6053,21
k141_49852,2
k141_1992,10
k141_15100,8
k141_23800,21
k141_32444,9
k141_51983,21
k141_17263,20
k141_21465,6
k141_39073,6
k141_4097,21
k141_23801,0
k141_15102,20
k141_32447,21
k141_36845,17
k141_51987,6
k141_8392,11
k141_12886,10
k141_25954,18
k141_45544,20
k141_10484,20
k141_30342,9
k141_23803,9
k141_12888,10
k141_39078,21
k141_49859,11
k141_32451,6
k141_41197,21
k141_34686,6
k141_36849,21
k141_43418,11
k141_45547,10
k141_18995,17
k141_47671,21
k141_2000,21
k141_6066,8
k141_25958,17
k141_17272,10
k141_10487,21
k141_21475,20
k141_23808,10
k141_39081,11
k141_28136,10
k141_4108,9
k141_10488,0
k141_51992,10
k141_18998,9
k141_41201,10
k141_28137,20
k141_25959,9
k141_2004,17
k141_21482,9
k141_34693,2
k141_6072,8
k141_43426,2
k141_10493,0
k141_15105,11
k141_4111,10
k141_23815,10
k141_8409,8
k141_28138,10
k141_12900,10
k141_19002,20
k141_21484,21
k141_32456,11
k141_28139,8
k141_36863,21
k141_12901,20
k141_8410,10
k141_34698,20
k141_47681,8
k141_41209,20
k141_15109,5
k141_39093,21
k141_6079,21
k141_36864,9
k141_52001,10
k141_45563,2
k141_49876,9
k141_32459,9
k141_21488,21
k141_43434,5
k141_19006,10
k141_30365,6
k141_17283,21
k141_39095,17
k141_10503,6
k141_41212,8
k141_34703,6
k141_45565,19
k141_4122,17
k141_8416,10
k141_15113,10
k141_23826,12
k141_6086,2
k141_43437,10
k141_19009,19
k141_45567,0
k141_25976,21
k141_28146,9
k141_17287,6
k141_34707,0
k141_41217,19
k141_4125,19
k141_43439,10
k141_6090,9
k141_15118,19
k141_39103,19
k141_47692,17
k141_4127,17
k141_32470,20
k141_19012,9
k141_39104,2
k141_28150,10
k141_12914,2
k141_8421,10
k141_34709,19
k141_10514,21
k141_12915,21
k141_47695,0
k141_6094,10
k141_4129,20
k141_43443,9
k141_30380,21
k141_52018,9
k141_6097,21
k141_23833,10
k141_4131,9
k141_19016,21
k141_34714,4
k141_17298,21
k141_39109,21
k141_8425,20
k141_25988,17
k141_41229,17
k141_39110,10
k141_52019,21
k141_43449,21
k141_47697,21
k141_19017,20
k141_4137,11
k141_21506,17
k141_6102,20
k141_23839,10
k141_47698,10
k141_45592,8
k141_10525,2
k141_43452,10
k141_49903,8
k141_39114,10
k141_32485,19
k141_25993,6
k141_4140,9
k141_17304,21
k141_30389,2
k141_23842,19
k141_15140,20
k141_21513,10
k141_41235,17
k141_12929,21
k141_43456,6
k141_32488,10
k141_4143,8
k141_10529,21
k141_12930,9
k141_6111,10
k141_8433,10
k141_17309,10
k141_39120,17
k141_28169,10
k141_49913,9
k141_23846,2
k141_15145,0
k141_6112,10
k141_41240,20
k141_47708,9
k141_12933,20
k141_45601,21
k141_52032,10
k141_2047,6
k141_15146,17
k141_47709,10
k141_39125,10
k141_19032,21
k141_6114,17
k141_10533,0
k141_45604,19
k141_8443,21
k141_52034,0
k141_26005,11
k141_34739,9
k141_39128,10
k141_23853,21
k141_49922,19
k141_30406,20
k141_4157,21
k141_10536,17
k141_43469,21
k141_15153,19
k141_34740,8
k141_36914,19
k141_23854,10
k141_19036,19
k141_6116,11
k141_30408,10
k141_43472,10
k141_28182,21
k141_12944,21
k141_21530,0
k141_39133,21
k141_15156,6
k141_2060,10
k141_36916,17
k141_41257,6
k141_17320,11
k141_34745,0
k141_10545,6
k141_52047,2
k141_28184,20
k141_30412,9
k141_21532,10
k141_47723,10
k141_23861,19
k141_36921,19
k141_49932,9
k141_6124,17
k141_32505,2
k141_41262,10
k141_8454,11
k141_12947,10
k141_34751,8
k141_15166,2
k141_2067,20
k141_17330,10
k141_39140,10
k141_45627,2
k141_21537,19
k141_52049,21
k141_6129,21
k141_4171,10
k141_2068,10
k141_30421,9
k141_10555,17
k141_21540,21
k141_47731,10
k141_39141,19
k141_12950,20
k141_17335,6
k141_23874,10
k141_34757,6
k141_28197,2
k141_21543,17
k141_32513,17
k141_26028,10
k141_30427,8
k141_39144,19
k141_36939,8
k141_8466,10
k141_23876,20
k141_28199,10
k141_10563,10
k141_47735,17
k141_49937,10
k141_17341,19
k141_45643,17
k141_23877,2
k141_39146,9
k141_41279,10
k141_8468,10
k141_17343,0
k141_52068,9
k141_47738,8
k141_26033,8
k141_30432,21
k141_19060,21
k141_10564,10
k141_34764,19
k141_15179,20
k141_21552,20
k141_26036,10
k141_23879,20
k141_52070,9
k141_30437,8
k141_52071,10
k141_49947,20
k141_12967,8
k141_4189,10
k141_6152,10
k141_23884,9
k141_43505,9
k141_41293,0
k141_45653,2
k141_34769,20
k141_23885,19
k141_6153,10
k141_19070,6
k141_10574,20
k141_32524,19
k141_8478,17
k141_39150,17
k141_15187,21
k141_6154,6
k141_45655,10
k141_2093,21
k141_36957,8
k141_45656,8
k141_43507,21
k141_41296,11
k141_17354,6
k141_23889,21
k141_2094,4
k141_4199,10
k141_36961,19
k141_49958,2
k141_47755,8
k141_6159,10
k141_12977,10
k141_45661,0
k141_26050,21
k141_43511,6
k141_32528,10
k141_34776,10
k141_17358,2
k141_8490,8
k141_23891,9
k141_2095,11
k141_19083,10
k141_36962,21
k141_39158,11
k141_41303,20
k141_15189,11
k141_8494,20
k141_32533,6
k141_23894,9
k141_10587,21
k141_49965,2
k141_6166,9
k141_41305,2
k141_15192,21
k141_19086,20
k141_45667,11
k141_52091,9
k141_43519,10
k141_6167,6
k141_12986,9
k141_36965,21
k141_26062,17
k141_17370,20
k141_15194,10
k141_4213,10
k141_39164,19
k141_28239,10
k141_23895,20
k141_12987,0
k141_2101,20
k141_34787,9
k141_21585,19
k141_19088,17
k141_32538,10
k141_39165,9
k141_30467,8
k141_6169,20
k141_52095,6
k141_2102,2
k141_17372,20
k141_26066,10
k141_28240,0
k141_8500,20
k141_36970,10
k141_15200,10
k141_17373,20
k141_23898,17
k141_41314,19
k141_10594,10
k141_12991,9
k141_4221,8
k141_21590,20
k141_17375,8
k141_28241,21
k141_47777,21
k141_15202,21
k141_49977,20
k141_2105,8
k141_21591,8
k141_47778,0
k141_43530,9
k141_6177,20
k141_4225,9
k141_28243,10
k141_41320,0
k141_6178,17
k141_36978,10
k141_32552,6
k141_45686,0
k141_23907,6
k141_52107,8
k141_4227,20
k141_49984,17
k141_10601,8
k141_34801,6
k141_17385,9
k141_23908,5
k141_21597,8
k141_45688,6
k141_41322,17
k141_2114,6
k141_13000,17
k141_15207,11
k141_23910,19
k141_32559,21
k141_45690,6
k141_49987,21
k141_17389,2
k141_26086,20
k141_19103,20
k141_32560,10
k141_2116,20
k141_23914,8
k141_49988,21
k141_13003,9
k141_43543,2
k141_26087,9
k141_4235,9
k141_17393,9
k141_6183,17
k141_41330,17
k141_10606,9
k141_2119,20
k141_47789,20
k141_52121,10
k141_8524,10
k141_30482,17
k141_23916,21
k141_41332,6
k141_34814,21
k141_32568,20
k141_13008,6
k141_15216,17
k141_52125,17
k141_23918,20
k141_21612,0
k141_45700,2
k141_47792,10
k141_26089,6
k141_28260,11
k141_39200,10
k141_43550,9
k141_47793,2
k141_41337,19
k141_52126,6
k141_30487,10
k141_8525,10
k141_28261,20
k141_17402,8
k141_2128,9
k141_32573,19
k141_26091,10
k141_39204,6
k141_15218,11
k141_50003,8
k141_19119,9
k141_34822,21
k141_10616,9
k141_37003,8
k141_4249,17
k141_52128,11
k141_41344,10
k141_32578,9
k141_30495,9
k141_17407,2
k141_8526,17
k141_34827,17
k141_43559,20
k141_21622,10
k141_6201,0
k141_13023,8
k141_50011,20
k141_23934,21
k141_26101,2
k141_15226,19
k141_41348,8
k141_13024,10
k141_39209,10
k141_45715,6
k141_6203,0
k141_47804,10
k141_34830,0
k141_21626,6
k141_52135,10
k141_2132,10
k141_15227,8
k141_32583,9
k141_47805,21
k141_30503,19
k141_17413,0
k141_39211,6
k141_45717,10
k141_8532,0
k141_37011,10
k141_13027,21
k141_19132,20
k141_43565,10
k141_39214,10
k141_23940,10
k141_41352,21
k141_47806,8
k141_28278,8
k141_19133,21
k141_4266,0
k141_43567,19
k141_52141,10
k141_32589,21
k141_37016,0
k141_21633,10
k141_34837,19
k141_8538,9
k141_17420,5
k141_13032,9
k141_30511,20
k141_4268,10
k141_43570,9
k141_6211,17
k141_13033,10
k141_28279,20
k141_30513,10
k141_26111,11
k141_34840,21
k141_47813,20
k141_52148,6
k141_37021,20
k141_19138,10
k141_50028,0
k141_23951,21
k141_30515,11
k141_34843,5
k141_8547,10
k141_6218,19
k141_15243,21
k141_4278,6
k141_41361,0
k141_26117,10
k141_19142,21
k141_8549,18
k141_37024,10
k141_52155,9
k141_43579,9
k141_50031,6
k141_10651,20
k141_2156,6
k141_13045,2
k141_34846,20
k141_47821,10
k141_32604,9
k141_28283,8
k141_6219,10
k141_21640,11
k141_41365,2
k141_32605,10
k141_10652,2
k141_17439,6
k141_2158,10
k141_26123,10
k141_23958,20
k141_41366,21
k141_10653,21
k141_21643,19
k141_6224,10
k141_50040,9
k141_37033,9
k141_13051,21
k141_52166,8
k141_43590,17
k141_19149,21
k141_8562,0
k141_32609,2
k141_39241,11
k141_15260,19
k141_47833,9
k141_17446,0
k141_6225,20
k141_45739,20
k141_52170,9
k141_39245,6
k141_26130,19
k141_47837,19
k141_32613,2
k141_2171,10
k141_13056,10
k141_19158,9
k141_6227,20
k141_52173,9
k141_34862,20
k141_10656,21
k141_21656,9
k141_37046,19
k141_26135,6
k141_8574,19
k141_43603,21
k141_2175,10
k141_37047,21
k141_32617,17
k141_47844,6
k141_28289,21
k141_50061,9
k141_34868,17
k141_2177,21
k141_26138,6
k141_47846,0
k141_37049,6
k141_21659,0
k141_6234,10
k141_32621,20
k141_19163,9
k141_28290,21
k141_41394,9
k141_52185,6
k141_47847,10
k141_45751,10
k141_6236,21
k141_21662,2
k141_43612,10
k141_23984,10
k141_4310,9
k141_19166,6
k141_8585,9
k141_26146,19
k141_10669,10
k141_37057,2
k141_21668,21
k141_43615,10
k141_41401,9
k141_6244,20
k141_19168,2
k141_26148,8
k141_8587,21
k141_50075,11
k141_32637,10
k141_21672,19
k141_47855,21
k141_8590,6
k141_28299,0
k141_6250,6
k141_37065,10
k141_10676,9
k141_4323,6
k141_50081,0
k141_13082,8
k141_41411,20
k141_4324,17
k141_8593,8
k141_37069,9
k141_32646,19
k141_50084,10
k141_26161,21
k141_52203,10
k141_47859,11
k141_28306,8
k141_45767,9
k141_41416,10
k141_37072,10
k141_32648,20
k141_19179,2
k141_6263,2
k141_37073,10
k141_26168,10
k141_45773,9
k141_37076,21
k141_47864,11
k141_28316,6
k141_50098,8
k141_41428,21
k141_8612,21
k141_19184,9
k141_28319,17
k141_10696,21
k141_21706,21
k141_41429,8
k141_45784,8
k141_50106,10
k141_52220,21
k141_47868,11
k141_28323,2
k141_41432,10
k141_21710,21
k141_4344,11
k141_28325,18
k141_4345,10
k141_8623,20
k141_6283,10
k141_4346,17
k141_41435,9
k141_21716,10
k141_45799,10
k141_28332,20
k141_6287,8
k141_47878,19
k141_41436,10
k141_6288,17
k141_10715,10
k141_47879,20
k141_28334,8
k141_19203,20
k141_52234,9
k141_41437,6
k141_32691,19
k141_10716,6
k141_21726,10
k141_19205,1
k141_50118,21
k141_28341,6
k141_8625,11
k141_4360,20
k141_10724,8
k141_19210,9
k141_32693,11
k141_6301,10
k141_50122,21
k141_19212,21
k141_52255,17
k141_6302,11
k141_8638,10
k141_32703,20
k141_47898,10
k141_10731,17
k141_21750,20
k141_19224,9
k141_6312,8
k141_52261,10
k141_10735,21
k141_47900,10
k141_19225,0
k141_10737,2
k141_6314,21
k141_8650,19
k141_21759,9
k141_47903,9
k141_19230,21
k141_8654,6
k141_21761,6
k141_50137,8
k141_21766,10
k141_8659,20
k141_19235,8
k141_10753,11
k141_6331,0
k141_52281,10
k141_8666,2
k141_19238,10
k141_6333,21
k141_47918,10
k141_19239,0
k141_10756,17
k141_10757,6
k141_8673,21
k141_21782,10
k141_52286,11
k141_47927,9
k141_21783,10
k141_52288,17
k141_6338,9
k141_6339,9
k141_19257,6
k141_52293,9
k141_6341,9
k141_10772,20
k141_52294,6
k141_19261,0
k141_10775,9
k141_21795,21
k141_10778,21
k141_21796,19
k141_52301,20
k141_19268,20
k141_21797,8
k141_6356,17
k141_8696,9
k141_21800,0
k141_52303,17
k141_10780,21
k141_47960,10
k141_6358,10
k141_19269,21
k141_10784,8
k141_21806,10
k141_47964,19
k141_6364,21
k141_52308,19
k141_47968,9
k141_10792,10
k141_47970,10
k141_52311,18
k141_6369,21
k141_19280,20
k141_47975,21
k141_52312,4
k141_19283,0
k141_47978,19
k141_6378,17
k141_52318,10
k141_10807,10
k141_19291,19
k141_8718,8
k141_10809,11
k141_19297,21
k141_6379,17
k141_10811,10
k141_10815,6
k141_6385,8
k141_6391,20
k141_19311,17
k141_6392,10
k141_19315,10
k141_10834,17
k141_19323,10
k141_10842,0
k141_6413,0
k141_10851,10
k141_6421,10
k141_19336,20
k141_19339,9
k141_10865,5
k141_19342,8
k141_19348,20
k141_10878,17
k141_6453,9
k141_6455,10
k141_10883,21
k141_10885,20
k141_6458,9
k141_6459,10
k141_10887,8
k141_10890,21
k141_6466,21
k141_10895,11
k141_6467,2
k141_19378,6
k141_6468,8
k141_10900,0
k141_6479,21
k141_19392,9
k141_6481,10
k141_6487,10
k141_19401,4
k141_6494,8
k141_19405,21
k141_6497,8
k141_19406,21
k141_6504,6
k141_19416,0
k141_6527,10
k141_19432,10
k141_6536,9
k141_19438,0
k141_6540,9
k141_19462,9
k141_19464,4
k141_19466,10
k141_19469,20
k141_19470,17
k141_19471,0
k141_19473,17
k141_19478,20
k141_19479,6
k141_19483,20
k141_19493,10
k141_19506,21
k141_19510,19
k141_19525,10
k141_19526,20
k141_19528,21
k141_19532,21
k141_19540,8
k141_19559,19
k141_19560,20
k141_19561,6
k141_19582,9
k141_19585,2
k141_19586,0
k141_19589,9
k141_19599,6
k141_19600,20
